tmdbId,title,overview,genres
47759,The Monkey King: Uproar in Heaven,"Sun Wukong, the King of the Monkeys, sets off on his first adventure to gain a worthy weapon. This earns the attention of the Jade Emperor of Heaven.",Animation|Adventure|Fantasy|Action
47931,Elite Squad: The Enemy Within,"After a bloody invasion of the BOPE in the High-Security Penitentiary Bangu 1 in Rio de Janeiro to control a rebellion of interns, the Lieutenant-Colonel Roberto Nascimento and the second in command Captain André Matias are accused by the Human Right Aids member Diogo Fraga of execution of prisoners. Matias is transferred to the corrupted Military Police and Nascimento is exonerated from the BOPE by the Governor.",Drama|Action|Crime
47939,Three Wishes,"While Jane Holman is driving with her two sons, she accidentally runs into a drifter, Jack McCloud, who breaks his leg. Being responsible, Jane invites Jack, and his dog, to stay at her home until his leg has healed. Jack struggles to adapt their lifestyle, and finds himself loved by the family.",Fantasy|Family|Drama
47943,With a Friend Like Harry...,"While fixing up their summer cottage, Michel and his family run into a man who claims to have gone to high school with Michel.",Drama|Comedy|Mystery
47947,Young Doctors in Love,An 'Airplane!'-style spoof of hospital soap operas—a brilliant young trainee can't stand the sight of blood; a doctor romances the head nurse in order to get the key to the drugs cabinet; and there's a mafioso on the loose disguised as a woman.,Comedy
47762,Scenes from a Mall,"A comedy about a married couple -- he's a sports lawyer, she's a psychologist -- which takes place on their 16th wedding anniversary, when they make some startling confessions.",Comedy
47951,The Adventures of Milo and Otis,"When Milo the cat and Otis the dog are separated, they each set off on an adventurous and often perilous quest across mountains, plains, and snow-covered lands to reunite with one another.",Adventure|Drama|Family
47955,White Dog,"Samuel Fuller’s throat-grabbing exposé on American racism was misunderstood and withheld from release when it was made in the early eighties.Today, the notorious film is lauded for its daring metaphor and gripping pulp filmmaking. Kristy McNichol stars as a young actress who adopts a lost German shepherd, only to discover through a series of horrifying incidents that the dog has been trained to attack black people, and Paul Winfield plays the animal trainer who tries to cure him. A snarling, uncompromising vision, White Dog is a tragic portrait of the evil done by that most corruptible of all animals; the human being.",Drama|Horror|Thriller
47959,Callas Forever,"Aging opera singer Maria Callas tries to make a comeback by performing in a production of Bizet's ""Carmen.""",Romance|Drama
47979,Vincent Wants to Sea,"Vincent, a young man who suffers from Tourette's syndrome, has just lost his mother. His father, a successful politician, does not want to take care of him and therefore places him into a mental institution. He is put into a room with Alexander, a guy with a compulsive disorder, and is shown around by Marie, an anorectic girl.",Drama
48129,Run,"When a law student accidentally kills the son of a mob boss in a fight, he finds himself relentlessly pursued by the mob and the police.",Action|Thriller|Drama
48132,Kevin Smith: Too Fat For 40,"Poking fun at his much-publicized brouhaha with Southwest Airlines, writer, director, actor and ardent podcaster Kevin Smith declares himself too fat for his 40th birthday in a hilarious Q-and-A session with his rabidly loyal fans. Filmed at the Count Basie Theater in Smith's hometown of Red Bank, New Jersey, this two-hour comedy special spotlights not only Smith's self-deprecating sense of humor, but also his fondness (and true gift) for spinning a good yarn.",Comedy|Documentary
48150,A Heart in Winter,"Beautiful violin virtuoso Camille has two obsessions: the music of Ravel, and a friend of her husband's who crafts violins. But his heart seems to be as cold as her playing is passionate.",Drama|Romance
48213,The Ogre,"Frenchman Abel Tiffauges is a naive man who lives a simple life working as a mechanic. Falsely accused of being a child abuser, he is recruited as a soldier when World War II begins, but is captured soon and taken to the heart of Nazi Germany.",Drama|War
48259,Crimes of the Heart,Three sisters try to come to grips with the meaning of their mother's suicide.,Comedy|Drama
47817,1969,"Two rebellious youths, Ralph and Scott, find themselves struggling with adulthood as the Vietnam War rages. Feeling trapped in their small town, Scott battles with his conservative veteran father, Cliff, and Ralph deals with his desperately sexual mother, Ev. When tragic news arrives from overseas, the entire town, inspired by Ralph and Scott's antiwar efforts, reevaluates its attitude toward the war.",Drama|War|Romance
48233,The Terrorist,"A young female terrorist goes on a suicide assassination mission, but her resolve to complete it is put to the test.",Drama
48297,Invincible Shaolin,"Three North Shaolin teachers are called on by the Manchus to teach their soldiers and are urged to challenge the current South Shaolin teachers. They defeat the South Shaolin teachers and, that night, the head general kills the South Shaolin teachers and blames their death on the North Shaolin teachers. The South Shaolin master sends more of his pupils, who are killed accidentally by the North Shaolin teachers. He finally sends two more of his students to train with old masters and trains one student himself with the goal of finally defeating the North Shaolin experts.",Action|Drama
48287,The Baby-Sitters Club,Seven junior-high-school girls organize a daycare camp for children while at the same time experiencing classic adolescent growing pains.,Comedy|Drama|Family
48300,Return of the One-Armed Swordsman,"After the events of The One-Armed Swordsman (1967), a retired Fang Gang is drawn back into the jianghu to protect various young apprentices whose swordsmanship schools have been terrorized by 8 evil swordsmen seeking to rule the jianghu.",Action|Adventure
48303,Certified Copy,"In Tuscany to promote his latest book, a middle-aged English writer meets a French woman who leads him to the village of Lucignano.",Drama|Romance
48311,Parasite,"Paul Dean has created a deadly parasite that is now attached to his stomach. He and his female companion, Patricia Welles, must find a way to destroy it while also trying to avoid Ricus & his rednecks, and an evil government agent named Merchant.",Horror|Science Fiction
48347,The Old Lady and the Pigeons,"A starving gendarme, wasting away from hunger, is reduced to grabbing castoff snacks from fat American tourists. When he sees as old woman feeding pigeons, in desperation he hits on the bizarre idea of dressing up as one...",Animation|Comedy
48385,Indestructible Man,"A scientific experiment involving subjecting a corpse to an extreme charge of electricity accidentally revives an executed criminal and makes him impervious to harm, allowing him to seek revenge on his former partners, and deal similarly with anyone else who gets in his way.",Crime|Horror|Science Fiction
48395,Rare Exports: A Christmas Tale,"Young Pietari lives with his reindeer-herding father in arctic Finland. On the eve of Christmas, a nearby excavation makes a frightening discovery and an evil Santa Claus is unleashed…",Fantasy|Horror
48585,Ward 13,"After a car accident, Ben wakes up in hospital. Not knowing where he is or what is going on, he starts exploring the corridors...only to find that the staff don't have his health in mind! The hapless patient must pull himself together and do everything he can to escape. It's an action/horror/comedy — ending with the wheelchair chase from hell!",Animation|Horror|Action|Comedy
48365,Boudu Saved from Drowning,"Michel Simon gives one of the most memorable performances in screen history as Boudu, a Parisian tramp who takes a suicidal plunge into the Seine and is rescued by a well-to-do bookseller, Edouard Lestingois. The Lestingois family decides to take in the irrepressible bum, and he shows his gratitude by shaking the household to its foundations. With Boudu Saved from Drowning, legendary director Jean Renoir takes advantage of a host of Parisian locations and the anarchic charms of his lead actor to create an effervescent satire of the bourgeoisie.",Comedy
48610,Bunny,"Bunny, an elderly rabbit who uses a walker, is in her kitchen one night baking a cake. A pesky and persistent moth bangs about the kitchen. Nothing is what it seems.",Animation|Drama|Fantasy|Comedy
48660,The Kindred,"Amanda's deathbed request to her son, John, was for him to destroy all the lab notes etc. from her last experiment. She also blurts out he had a brother. At the funeral John meets Melissa, who claims to be his mother's biggest fan. Together with some of John's friends they go to Amanda's house, but none are prepared for what they find there.",Horror|Science Fiction
48677,Cloak & Dagger,"Davey Osborne is an average 11-year-old boy with an overactive imagination. He spends his days playing video games and pretending to be a spy with his imaginary father-figure, Jack Flack - a substitute for his real father, who is struggling with the recent death of Davey's mother. However, fantasy becomes reality for Davey after he witnesses the murder of an FBI agent, who in his dying breath, gives Davey a mysterious video game cartridge called Cloak & Dagger, which in actuality contains top-secret government information. With the help of his younger friend Kim, the tech savvy Morris, and even a little help from his fictional secret agent mentor, Davey must stay one step ahead of pursuers as he tries to survive a real-life game of espionage in the streets of San Antonio, Texas.",Adventure|Action|Family
48678,Falling Angels,"The wickedly funny story of three sisters' coming of age in a wildly dysfunctional family, set against the backdrop of the 60's, free love, the Cold War, LSD and the dawn of feminism. Affectionately dubbed ""Little Women on acid"", this is a story about the destructive effects of secrecy and the bonds of duty between parents and their children.",Comedy|Drama
48834,Liam,"A morality tale of xenophobia, religious prejudice, mob violence, poverty, and their effect on two children in Liverpool during the Depression. When a shipyard closes, Liam and Teresa's dad loses his job. Liam, who's about 8, making his first Holy Communion, gets a regular dose of fire and brimstone at church. Teresa, about 13, has a job as a maid to the Jewish family that owns the closed shipyard. The lady of that house is having an affair, and Teresa becomes an accomplice. Liam stutters terribly, especially when troubled. Dad comes under the sway of the Fascists, who blame cheap Irish labor and Jewish owners. A Molotov cocktail brings things to a head.",Drama
48686,Assassination,"Jay Killon is the bodyguard of the recently elected US president, but he is assigned to the first lady (Lara Royce). Lara hates Killon so she does all she can to escape. The story complicates when someone tries to kill Lara.",Action|Thriller
48650,Room in Rome,"A hotel room in the center of Rome serves as the setting for Alba and Natasha, two sexy and recently acquainted women, to have a physical adventure that touches their very souls.",Drama|Romance
49009,The Way Back,"A small band of multicultural convicts stages a daring escape from a WWII-era Siberian gulag, and embarks on a treacherous journey across five countries in a desperate race for freedom and survival.",Drama|Adventure|History
49012,Arthur,A drunken playboy stands to lose a wealthy inheritance when he falls for a woman that his family doesn't like.,Comedy|Romance
48750,Les Miserables,"In WWII France, poor and illiterate Henri Fortin is introduced to Victor Hugo's classic novel Les Misérables and begins to see parallels between the book and his own life.",Drama|History
49037,Hellevator: The Bottled Fools,"Luchino's routine morning elevator ride up from her subterranean home on level 138 to her school many stories above turns horrific when the elevator operator is ordered to pick up two passengers from floor 99, the maximum security level. What starts as psychological manipulation soon turns wholly physical as both the cruel convicts and Luchino's own dysfunctional past are unleashed. And then every passenger must fight for his or her survival.",Science Fiction|Horror
49126,Audrey Rose,"A man is convinced that 11-year old girl, Ivy, is the reincarnation of his own daughter Audrey Rose, who died in a fiery car accident, along with his wife, two minutes before Ivy was born.",Drama|Horror|Thriller
49133,Lamerica,"Fiore, an Italian conman, arrives in post Communist Albania with Gino, his young apprentice, to set up a shoe factory that will never open. The con requires a native Albanian, so they designate Spiro, an impoverished and confused former political prisoner as chairman of the board. When Fiore returns to Italy to get government funds for the project, Spiro unexpectedly disappears and Gino sets out on a journey to find him. The search leads him to discover Spiro's tragic personal history and witness Albanian poverty firsthand.",Drama
48787,Mute Witness,"When a mute makeup/special effects artist working on a low-budget slasher film gets locked in a dilapidated Moscow movie studio late one night, she thinks she witnesses the making of a snuff film. Thus begins a night of terror.",Thriller|Horror|Crime
49370,Perfect,"A female aerobics instructor meets a male reporter doing a story on health clubs, but it isn't love at first sight.",Drama|Romance
49314,Dominick and Eugene,"Dominick and Eugene are twins, but Dominick is a little bit slow due do an accident in his youth. They live together, with Dominick working as garbage man to put Eugene through medical school. Their relationship becomes strained when Eugene must decide between his devotion to his brother, or his need to go away to complete his training. Things are also not helped by Dominick's co-worker, or Eugene's budding romance.",Drama
49184,West Beirut,"In 1975, the long slog of civil war has recently begun in Beirut. Two friends, Tarek and Omar, suffer during the Lebanese civil war. Conflicts arise when they decide to cross from West to East, crossing the Muslim-Christian line that divides Beirut.",Drama|Comedy|Romance
49381,Jimmy Carr: Making People Laugh,Jimmy Carr: Making People Laugh features over two hours of material that's too rude for TV.,Comedy
49418,Treasure Island,Young Jim Hawkins finds himself serving with pirate captain Long John Silver in search of a buccaneer's treasure in this Soviet Ukrainian animated adaptation of Robert Louis Stevenson's classic tale.,Animation|Adventure|Comedy
48838,London Boulevard,A parolee falls for a reclusive movie star while trying to evade a ruthless gangster.,Drama|Crime
49462,Career Girls,"A young college student in London moves into a flat and becomes best friends with a flatmate; the former moves into her own flat 4 years later but 6 years after their parting, the former returns to London to pay the latter a visit.",Drama|Comedy
49453,Fast Food Fast Women,"How important is the truth when falling in love? Bella is a Manhattan café waitress, about to turn 35, stuck in a long-term affair going nowhere. Paul is a widower, facing old age alone. Bella's mother sets her up with Bruno, a novelist/cabbie who likes to bed-hop and whose ex-wife expects their two children to stay with him for awhile. While Bruno learns some maturity from his young daughter, Paul answers a personals ad placed by a ""widow, 60."" The two couples - along with one of Paul's older pals and a Jungian stripper - sort out how to initiate a relationship these days, what to do when someone you like disappoints you, and when to tell the truth.",Comedy|Romance
49494,The Eagle,"In 140 AD, twenty years after the unexplained disappearance of the entire Ninth Legion in the mountains of Scotland, young centurion Marcus Aquila arrives from Rome to solve the mystery and restore the reputation of his father, the commander of the Ninth. Accompanied only by his British slave Esca, Marcus sets out across Hadrian's Wall into the uncharted highlands of Caledonia - to confront its savage tribes, make peace with his father's memory, and retrieve the lost legion's golden emblem, the Eagle of the Ninth.",Adventure|Drama
48874,A Flintstones Christmas Carol,"Fred is cast as Ebenezer Scrooge in a stage adaption of the classic Christmas story, but is acting a bit stingy in real life.",Animation|Comedy|Family|TV Movie
48992,I Like It Like That,"After her husband is arrested for looting, Lisette struggles for independence while dealing with her transgender sibling, her critical mother-in-law and assorted neighborhood eccentrics.",Comedy|Drama|Romance
49636,Master of the Flying Guillotine,"A one-armed martial arts master is being stalked by an Imperial assassin, the master of two fighters  killed in the previous film. When the One-Armed Boxer is invited to attend a martial arts tournament, his efforts to lay low are unsuccessful, and the assassin soon tracks him down with the help of his three subordinates: a Thai boxer, a yoga master, and a kobojutsu user.",Fantasy|Action|Drama
49565,The Man Who Planted Trees,The story of one shepherd's single-handed quest to re-forest a desolate valley in the foothills of the French Alps throughout the first half of the 20th century.,Animation|Drama|Fantasy
49689,Broken Wings,"Daphne and her four children try to cope with the abrupt death of husband/father. As the family seems to fall apart, a sudden incident gives them a chance to heal their 'broken wings'.",Drama
49680,Late Marriage,"Zaza is a 31-year old Israeli bachelor, handsome and intelligent, and his family wants to see him married. But tradition dictates that Zaza has to choose a young virgin. She must be beautiful and from a good family, preferably rich. Zaza's parents, Yasha and Lily drag Zaza to meet potential brides and their families. Zaza has no choice. He plays along with his family, advocates of the suffocating traditions of their Georgian Jewish heritage. But Zaza always manages to somehow get out of being engaged. What his parents don't know is that Zaza is already in love. Judith is sensuous, strong and intriguing. She's also a divorcée with a 6-year-old daughter. So Zaza has kept Judith a secret from his family. He will have to choose between respect of the strict confines of family and tradition, or the love of his life.",Comedy|Drama|Romance
49797,I Saw the Devil,"Kyung-chul is a dangerous psychopath who kills for pleasure. Soo-hyeon, a top-secret agent, decides to track down the murderer himself. He promises himself that he will do everything in his power to take vengeance against the killer, even if it means that he must become a monster himself.",Thriller|Horror
49721,Me Myself I,"Pamela Drury is unhappy, and alone. On her birthday she stumbles across a photo of Robert Dickson, and wonders what would've happened had she said yes to his proposal. A freak accident causes Pamela to live out the life she could've had, but is the grass on the other side always greener?",Comedy|Romance
49802,The Secret of the Third Planet,"At the end of the 22nd century Alisa Seleznyova, her father Professor Seleznyov and pilot Zelyony go on a space expedition to find rare animals for Moscow Zoo. On the way they seem to encounter a mysterious conspiracy led by Doctor Verhovtsev against legendary Two Captains Kim and Buran. The only clue is a talking bird Сhatterer [Govorun] that our heroes accidentally took possession of.",Animation|Science Fiction|Adventure|Family
49809,Serving in Silence - The Margarethe Cammermeyer Story,"After serving in the military for more than twenty years, including a tour of duty in Vietnam, Colonel Margarethe Cammermeyer (Glenn Close) had seen her share of battles. But nothing could prepare her for the fight ahead: an intensely personal struggle against the U.S. Army when she becomes the highest ranking officer ever to be discharged for being a lesbian. With the support of her partner Diane (Judy Davis), Cammermeyer undertakes an against-all-odds battle against the Army's policy. But to do so, she must risk everything – her career, her privacy and even the love of her family.",Drama|TV Movie
49805,The Browning Version,"Andrew Crocker-Harris is an embittered and disliked teacher of Greek and Latin at a British prep school. After nearly 20 years of service, he is being forced to retire for 'health reasons', and perhaps may not even be given a pension. The boys regard him as a Hitler, with some justification. His unfaithful wife Laura tries to hurt him in any way she can. Andrew must come to terms with his failed life and at least regain his own self-esteem.",Drama
49806,The Daytrippers,"Eliza D'Amico thinks her marriage to Louis is going great until she finds a mysterious love note to her husband. Concerned, she goes to her mother for advice. Eliza, her parents, her sister Jo, and Jo's boyfriend all pile into the station wagon and go to the city to confront Louis with the letter. On the way, the five explore their relations with each other and meet many interesting people.",Comedy|Drama
49849,Cowboys & Aliens,"A stranger stumbles into the desert town of Absolution with no memory of his past and a futuristic shackle around his wrist. With the help of mysterious beauty Ella and the iron-fisted Colonel Dolarhyde, he finds himself leading an unlikely posse of cowboys, outlaws, and Apache warriors against a common enemy from beyond this world in an epic showdown for survival.",Action|Science Fiction|Thriller|Western
49934,Do You Remember Dolly Bell?,"Growing up in 1960s Sarajevo, a young man comes of age under the shadow of his good, but ailing father, but is attracted by the world of small-time criminals. He's hired to hide a young prostitute, whom he falls in love with.",Comedy|Drama|Romance
49935,Thieves,"In the middle of the night, someone brings Ivan's body home to his wife and his young son. Flashbacks reveal the relationships among Ivan and his brother Alex, a cop with a cleanliness fetish; siblings Juliette and Jimmy, Ivan's partners in a seedy nightclub; the love triangle of Alex, Juliette, and Marie, a professor of philosophy; and of Alex and his nephew, Ivan's dour, stoic son. Ivan's death changes every relationship.",Romance|Crime|Drama
49943,Sisters,"A movie about two sisters - thirteen year old Sveta, poor and abandoned by her father, who longs to go off and be a sniper in the army, and spoilt eight-year old Dina, doted on by her gangster father...",Crime|Drama
49980,Ladybird Ladybird,"Maggie has had four children, by four different fathers, removed by social services because of a previous violent relationship. When she meets Jorge, a gentle Latin American refugee, she gradually sees her chance for happiness, but her past still haunts her.",Drama
49981,Goodbye Lover,Police investigate when a man having an affair with his brother's wife disappears suddenly.,Thriller|Comedy|Crime|Mystery
50004,Paper Birds,"At the end of the Spanish Civil War, the members of a group of vaudeville performers have been stripped of everything: all they have left is hunger and the instinct to survive. Day after day, agonizingly, lost and helpless between the victors and the vanquished, the musician Jorge, the ventriloquist Enrique, the couplet singer Rocío and the orphan Miguel search tirelessly for something to eat and a safe place to live.",Drama|History|Thriller
50008,RKO 281,"In 1939, boy-wonder Orson Welles leaves New York, where he has succeeded in radio and theater, and, hired by RKO Pictures, moves to Hollywood with the purpose of making his first film.",Drama|History|TV Movie
50071,Sweetgrass,"An unsentimental elegy to the American West, Sweetgrass follows the last modern-day cowboys to lead their flocks of sheep up into Montana's breathtaking and often dangerous Absaroka-Beartooth mountains for summer pasture, revealing a world in which nature and culture, animals and humans, vulnerability and violence are all intimately meshed.",Documentary
50116,Simpatico,"As youths in Azusa, Vinnie, Carter, and Rosie pull off a racing scam, substituting winners for plodders and winning big bucks on long odds. When an official uncovers the scam, they set him up for blackmail. Jump ahead twenty years, Carter and Rosie are married, successful racers in Kentucky about to sell their prize stallion, Simpatico. Vinnie is a drunk in Pomona. Vinnie decides to make a play for Rosie, lures Carter to California, steals his wallet and heads for Kentucky with the original blackmail material. Carter begs Vinnie's friend, a grocery clerk named Cecilia, to follow Vinnie and get the stuff back that he has in a box. Will she succeed?",Comedy|Drama
50183,The Ascent,"During a freezing WWII winter, two Soviet partisans on a mission to gather food contend with the temperature, the occupying Germans, and their own psyches.",Drama|War
50204,Burke & Hare,Two 19th-century opportunists become serial killers so that they can maintain their profitable business supplying cadavers to an anatomist.,Comedy|Thriller|History|Horror
50314,My Architect: A Son's Journey,"World-famous architect Louis Kahn (Exeter Library, Salk Institute, Bangladeshi Capitol Building) had two illegitimate children with two different women outside of his marriage. Son Nathaniel always hoped that someday his father would come and live with him and his mother, but Kahn never left his wife. Instead, Kahn was found dead in a men's room in Penn Station when Nathaniel was only 11.",Documentary
50350,And Now... Ladies and Gentlemen...,A jazz singer and a British jewel thief are brought together by their mutual desire to forget the past.,Drama|Romance|Thriller
50562,Porn Star: The Legend of Ron Jeremy,"Porn Star: The Legend of Ron Jeremy offers audiences a penetrating look inside the world of Ron Jeremy, America's most unlikely sex star and hero to millions. With nearly 25 years in the adult film industry and over 1,600 films to his credit, Ron Jeremy is huge. In his world, Ron reigns supreme-he's made millions of dollars and slept with thousands of beautiful women, and is indisputably the industry's biggest star. And everyone who's anyone knows Ron-a pop icon to millions, he is a beacon of hope for many American male, since he stands as living proof that pretty much anyone can get some. So how did such a classically unhandsome, big and hairy guy ever get to be suchia super stud? In one of the most fascinating and entertaining comedies of the last year, audiences finally get a chance to get inside the life and times of Ron Jeremy, and find out what's really behind the hardest working man in show business.",Documentary
50162,964 Pinocchio,A memory-wiped and defective cyborg sex slave is tossed onto the streets and taken in by a homeless woman while his corporate creators hunt him down.,Horror|Science Fiction|Thriller
50794,The Even Stevens Movie,"The Stevens think that they've won an all-expenses-paid trip to an island halfway around the world. When their house is destroyed, their food stolen, and their bacon eaten, the Stevens family crumbles, unaware that their family vacation is in fact a hidden camera reality show!",TV Movie|Comedy|Family
50285,Siam Sunset,"A British design executive, who seemingly has everything going for him has his life totally changed when a refrigerator falls from an aircraft and lands on his wife...",Comedy|Romance
50797,Burnt by the Sun,"Russia, 1936: revolutionary hero Colonel Kotov is spending an idyllic summer in his dacha with his young wife and six-year-old daughter Nadia and other assorted family and friends. Things change dramatically with the unheralded arrival of Cousin Dmitri from Moscow, who charms the women and little Nadia with his games and pianistic bravura. But Kotov isn't fooled: this is the time of Stalin's repression, with telephone calls in the middle of the night spelling doom - and he knows that Dmitri isn't paying a social call...",Drama
51036,MadHouse,"The luxurious villa of Mark and Jessie Bannister, a yuppie couple, is overrun by loads of uninvited guests who turn the house up side down.",Comedy
50789,Sympathy for the Devil,"While The Rolling Stones rehearse ""Sympathy for the Devil"" in the studio, an alternating narrative reflects on 1968 society, politics and culture through five different vignettes.",Documentary|Music
51038,The Last Wedding,"Pekka arrives back to his home village of Jerusalem to celebrate the last wedding of the village. His own marriage seems to have reached a dead end. The people of the village gather to prepare for the event, and the bitter spectrum of all human life, with its joys and sorrows, is condensed into one summer's day.",Drama|Comedy
50619,The Twilight Saga: Breaking Dawn - Part 1,Bella Swan and Edward Cullen's honeymoon phase is abruptly disrupted by betrayals and unforeseen tragedies that endanger their world.,Adventure|Fantasy|Romance
51120,Peter Pan,"In this magical tale about the boy who refuses to grow up, Peter Pan and his mischievous fairy sidekick Tinkerbell visit the nursery of Wendy, Michael and John Darling. With a sprinkling of pixie dust, Peter and his new friends fly out the nursery window and over London to Never-Never Land. The children experience many wonderful and exciting adventures with the Lost Boys, Tiger Lily's Indian tribe, and Peter's arch enemy the dastardly pirate Captain Hook.",TV Movie|Fantasy|Family|Comedy|Music
51179,Circus,"Bruno, a sadistic criminal, wants clever con man Leo out of the way. Leo and his equally clever wife, Lily, are up to something. So too is Julius: he hires Leo to kill Gloria, Julius's wife. Leo does it, but then Julius shows up with the murder on tape, saying Gloria isn't his wife - it's blackmail. Leo's bookie, Troy, is also closing in, wanting to be paid. Bruno and Lily as well as Bruno and Julius have their own scams running, and Leo is their target. Maybe Leo can get Troy off his back, avoid Moose (Bruno's huge enforcer), send Gloria's corpse out of England, turn the tables on Bruno's murderous brother Caspar, and outfox Lily. Or is Lily his fox? It's a three-ring circus.",Crime|Drama|Thriller
51145,Spring Forward,"Trying to put himself back together after serving prison time for robbery, Paul takes a job as a parks employee in a small Connecticut town. His co-worker, Murph, a generation older than Paul, is dealing with his own issues, chiefly the the impending death of his very ill gay son. After the men have a run-in with local snob Frederickson, Murph's age and experience starts to temper Paul's fiery nature, as the younger man begins to embrace his new life.",Drama
51209,Kill the Irishman,"Over the summer of 1976, thirty-six bombs detonate in the heart of Cleveland while a turf war raged between Irish mobster Danny Greene and the Italian mafia. Based on a true story, Kill the Irishman chronicles Greene's heroic rise from a tough Cleveland neighborhood to become an enforcer in the local mob.",Action|Crime|Thriller|Drama
51230,Cinemania,"This documentary about the culture of intense cinephilia in New York City reveals the impassioned world of five obsessed movie buffs. These human encyclopedias of cinema see two to five films a day, and from 600 to 2,000 films per year. This is the story of their lives, their memories, their unbending habits and the films they love.",Documentary
50327,To Grandmother's House We Go,"When precocious twins Sarah and Julie feel like Mom is tired of them, they take off on an exciting adventure to their grandmother's house and encounter a pair of villains along the way.",Family|Adventure|Comedy|TV Movie
51239,Paradox,"Homicide detective Sean Nault is a cop on a parallel Earth whose technology is powered exclusively by magic. Sean investigates a baffling series of murders committed by a means he's never seen before: science. With the aid of Lenoir, a member of the ridiculed subculture of ""pragmatists"" who believe science is more than the stuff of myths & children's stories, and the 130-year-old sorcerer Winston Churchill, Sean uncovers an ominous plot that will lead him to another dimension and the realization that, unless he prevents it, both earths could well be destroyed.",Science Fiction|Thriller
51241,Heartbeats,"Francis is a young gay man, Marie is a young straight woman and the two of them are best friends -- until the day the gorgeous Nicolas walks into a Montreal coffee shop. The two friends, instantly and equally infatuated, compete for Nicolas' indeterminate affections, a conflict that climaxes when the trio visit the vacation home of Nicolas' mother. The frothy comedy unfolds through narrative, fantasy sequences and confessional monologues.",Drama|Romance
51242,Bread and Chocolate,"An Italian immigrant tries to make a new life in Switzerland, taking on a series of increasingly menial jobs in order to do it. He attempts to fit into his new home and society but fails at every turn. Unable to go home again, will his tenacity and optimism be enough to live on?",Comedy|Drama
51333,Love's Labour's Lost,"A scholarly king and his three companions swear off the society of women for three years, only to have a diplomatic visit from a French princess and her three ladies-in-waiting thwart their intentions.",Comedy|Music|Romance
51352,Anne Frank Remembered,"Using previously unreleased archival material in addition to contemporary interviews, this Academy Award-winning documentary tells the story of the Frank family and presents the first fully-rounded portrait of their brash and free-spirited daughter Anne, perhaps the world's most famous victim of the Holocaust.",Documentary
51391,Murder on a Sunday Morning,"2001 French documentary about the murder trial of a 15 year old black teen accused of murder in Jacksonville, Florida. Winner of 2002 Academy Award for Best Documentary.",Crime|Documentary
50512,Anna Karenina,"In Imperial Russia, Anna, wife of the officer Karenin, goes to Moscow to visit her brother. On the way, she meets charming cavalry officer Vronsky, to whom she's immediately attracted. But in St. Petersburg’s high society, a relationship like this could destroy a woman’s reputation.",Drama|Romance
51521,My Demon Lover,"Denny has yet again been left by her thug boyfriend Chip. It seems as if she is doomed to be stuck with awful guys, this time she has to choose between nerdy Charles and the strange Kaz, who turns into a monster when sexually aroused.",Comedy|Fantasy|Horror|Romance
51608,The Man from Nowhere,A reclusive pawnshop owner goes on a brutal rampage to rescue a young girl kidnapped by a criminal organization.,Action|Thriller|Crime
51620,Death Race 2,"In the world's most dangerous prison, a new game is born: Death Race. The rules of this adrenaline-fueled blood sport are simple, drive or die. When repentant convict Carl Lucas discovers there's a price on his head, his only hope is to survive a twisted race against an army of hardened criminals and tricked-out cars.",Action|Thriller|Science Fiction
51533,Let the Bullets Fly,"When circumstances force an outlaw to impersonate a county governor and clean up a corrupt town, the Robin Hood figure finds himself in a showdown with the local godfather.",Action|Comedy
51679,The Source,"Traces the Beats from Allen Ginsberg and Jack Kerouac's meeting in 1944 at Columbia University to the deaths of Ginsberg and William S. Burroughs in 1997. Three actors provide dramatic interpretations of the work of these three writers, and the film chronicles their friendships, their arrival into American consciousness, their travels, frequent parodies, Kerouac's death, and Ginsberg's politicization. Their movement connects with bebop, John Cage's music, abstract expressionism, and living theater. In recent interviews, Ginsberg, Burroughs, Kesey, Ferlinghetti, Mailer, Jerry Garcia, Tom Hayden, Gary Snyder, Ed Sanders, and others measure the Beats' meaning and impact.",Documentary|History
51739,Arrietty,"14-year-old Arrietty and the rest of the Clock family live in peaceful anonymity as they make their own home from items ""borrowed"" from the house's human inhabitants. However, life changes for the Clocks when a human boy discovers Arrietty.",Fantasy|Animation|Family
51763,The Long Walk Home,"Two women, black and white, in 1955 Montgomery Alabama, must decide what they are going to do in response to the famous bus boycott led by Martin Luther King.",Drama|History
50541,Ice Castles,Alexis is on top of the world until a tragic accident dashes her hopes and dreams of becoming a world-class figure skater. Only with the help of those who love her can she prove to the world — and herself — that she still has the potential to realize her dreams.,Drama|Romance
51802,Of Mice and Men,An intellectually disabled giant and his level headed guardian find work at a sadistic cowboy's ranch in depression era America.,Drama
51863,Seven Up!,A group of British children aged 7 from widely ranging backgrounds are interviewed about a range of subjects. The filmmakers plan to re-interview them at 7 year intervals to track how their lives and attitudes change as they age.,Documentary|TV Movie
51876,Limitless,The life of an unsuccessful writer is transformed by a top-secret 'smart drug' that allows him to use 100% of his brain and become a perfect version of himself. His enhanced abilities soon attract shadowy forces that threaten his new life.,Thriller|Mystery|Science Fiction
51875,Miss Nobody,A mild-mannered secretary discovers that she has a talent for murder as she ascends the corporate ladder.,Crime|Comedy
