tmdbId,title,overview,genres
44026,Mr. Arkadin,"Claiming that he doesn't know his own past, a rich man enlists an ex-con with an odd bit of detective work. Gregory Arkadin says he can't remember anything before the late 1920s, and convict Guy Van Stratten is happy to take the job of exploring his new acquaintance's life story. Guy's research turns up stunning details about his employer's past, and as his work seems linked to untimely deaths, the mystery surrounding Mr. Arkadin deepens.",Mystery|Thriller
44040,Devil,A group of people trapped in a elevator realizes that the devil is among them.,Horror|Mystery|Thriller
44048,Unstoppable,"A runaway train, transporting deadly, toxic chemicals, is barreling down on Stanton, Pennsylvania, and only two men can stop it: a veteran engineer and a young conductor. Thousands of lives hang in the balance as these ordinary heroes attempt to chase down one million tons of hurtling steel and prevent an epic disaster.",Action|Thriller
44092,Reign of Assassins,"Set in ancient China, Zeng Jing is a skilled assassin who finds herself in possession of a mystical Buddhist monk's remains. She begins a quest to return the remains to its rightful resting place, and thus places herself in mortal danger because a team of assassins is in a deadly pursuit to possess the remains which holds an ancient power-wielding secret.",History|Action
44098,Undercurrent,"After a rapid engagement, a dowdy daughter of a chemist weds an industrialist, knowing little of his family or past. He transforms her into an elegant society wife, but becomes enraged whenever she asks about Michael, his mysterious long-lost brother.",Drama|Thriller
44113,Stone,"Parole officer Jack Mabry has only a few weeks left before retirement and wishes to finish out the cases he's been assigned. One such case is that of Gerald 'Stone' Creeson, a convicted arsonist who is up for parole. Jack is initially reluctant to indulge Stone in the coarse banter he wishes to pursue and feels little sympathy for the prisoner's pleads for an early release. Seeing little hope in convincing Jack himself, Stone arranges for his wife to seduce the officer, but motives and intentions steadily blur amidst the passions and buried secrets of the corrupted players in this deadly game of deception.",Drama
44115,127 Hours,The true story of mountain climber Aron Ralston's remarkable adventure to save himself after a fallen boulder crashes on his arm and traps him in an isolated canyon in Utah.,Adventure|Drama|Thriller
44129,The Company Men,"Bobby Walker lives the proverbial American dream: great job, beautiful family, shiny Porsche in the garage. When corporate downsizing leaves him and two co-workers jobless, the three men are forced to re-define their lives as men, husbands and fathers.",Drama
44147,Wild Target,"Victor Maynard is a middle-aged, solitary assassin, who lives to please his formidable mother, despite his own peerless reputation for lethal efficiency. His professional routine is interrupted when he finds himself drawn to one of his intended victims, Rose. He spares her life, unexpectedly acquiring in the process a young apprentice, Tony. Believing Victor to be a private detective, his two new companions tag along, while he attempts to thwart the murderous attentions of his unhappy client",Action|Comedy
44154,A Touch of Zen,"Yang Hui-zhen, a mysterious princess on the run from corrupt government officials, is joined in her endeavors by skilled Buddhist monks and an unambitious painter named Gu Sheng-zhai.",Action|Adventure|Fantasy
44181,National Lampoon's Gold Diggers,"Calvin and Leonard, two broke losers, are arrested for trying to rob rich old sisters Doris and Betty. The women have a change of heart, drop the charges and invite the the boys over to their mansion. Calvin decides he and Leonard should marry the women, and, when they soon die, live off the inheritance. The ladies, however, have run into their own financial troubles and wed the boys with plans of murdering them for insurance money.",Comedy
44214,Black Swan,"A ballet dancer wins the lead in ""Swan Lake"" and is perfect for the role of the delicate White Swan - Princess Odette - but slowly loses her mind as she becomes more and more like Odile, the Black Swan.",Drama|Thriller
44238,World of Glory,The narrative portrays a plain man who guides the viewer through his life in a bleakly stylised world.,Comedy|Drama
44251,Dragon Ball Z: Broly - Second Coming,"A Saiyan Space pod crash-lands on Earth out of which a wounded Saiyan crawls: Broly, the Legendary Super Saiyan. The wounded Broly shouts out in frustration and turns into normal form. The place soon freezes, trapping him in it and he falls into a coma.",Animation|Action|Science Fiction
44258,The Persecution and Assassination of Jean-Paul Marat as Performed by the Inmates of the Asylum of Charenton Under the Direction of the Marquis de Sade,"In Charenton Asylum, the Marquis de Sade directs a play about Jean Paul Marat's death, using the patients as actors. Based on 'The Persecution and Assassination of Jean-Paul Marat as Performed by the Inmates of the Asylum of Charenton Under the Direction of the Marquis de Sade', a 1963 play by Peter Weiss.",Music|Drama|History
44260,Lake of Fire,An unflinching look at the how the battle over abortion rights has played out in the United States over the last 15 years,Documentary
44264,True Grit,"Following the murder of her father by hired hand Tom Chaney, 14-year-old farm girl Mattie Ross sets out to capture the killer. To aid her, she hires the toughest U.S. Marshal she can find, a man with ""true grit,"" Reuben J. ""Rooster"" Cogburn. Mattie insists on accompanying Cogburn, whose drinking, sloth, and generally reprobate character do not augment her faith in him. Against his wishes, she joins him in his trek into the Indian Nations in search of Chaney. They are joined by Texas Ranger LaBoeuf, who wants Chaney for his own purposes. The unlikely trio find danger and adventure on the journey, and each has his or her ""grit"" tested.",Drama|Adventure|Western
44297,Besieged,"While in exile in Italy, an African woman finds herself trying to get back home and free her imprisoned husband. But the only man that can help her do so is in love with her.",Drama|Romance
44321,Our Lady of the Assassins,"World-weary author Fernando has returned to his native Colombia to live out his days in peace. But Fernando's once-quiet hometown has become a hotbed of violence, drugs, and corruption. On the brink of despair, Fernando meets Alexis, a beautiful but hardened street kid who lives by the rule of the gun. Together, they forge an unlikely relationship.",Crime|Drama|Romance
44326,Extremities,"A woman escapes from the man who is about to rape her, but leaves her purse behind. Afraid that her attacker might come after her, she goes to the police, but with no proof of the incident, they can do nothing. In fact, the man does use the information in her bag and comes to her apartment with the intent of rape, but she sprays him in the face with insect repellent, and then holds him captive. She is then faced with deciding whether to go to the police who might not believe her and release him, or to kill him.",Thriller|Drama
44338,Balance,"The setting is on a floating platform where a group of evenly and carefully placed men live. Each man is aware that the platform is not stable and in order not to fall to their deaths, they maintain a careful balance of weight to prevent the platform from tipping too far and cause them all to fall.",Drama|Animation
44340,Wendigo,A family from the city decide to spend a weekend away at a friend's country farmhouse. But a fluke accident sets off a chain of events that alters their lives forever and conjures up the ferocious spirit of the Wendigo.,Horror|Drama|Thriller
44351,Rabbits,"A story of a group of humanoid rabbits and their depressive, daily life. The plot includes Suzie ironing, Jane sitting on a couch, Jack walking in and out of the apartment, and the occasional solo singing number by Suzie or Jane. At one point the rabbits also make contact with their “leader”.",Horror|Mystery|Crime|Drama|Thriller|Animation
44363,Frozen,"When three skiers find themselves stranded on a chair lift at a New England ski resort that has closed for the next week, they are forced to make life or death choices that prove to be more perilous than staying put and freezing to death.",Thriller
44379,The Gleaners and I,"Varda focuses her eye on gleaners: those who scour already-reaped fields for the odd potato or turnip. Her investigation leads from forgotten corners of the French countryside to off-hours at the green markets of Paris, following those who insist on finding a use for that which society has cast off, whether out of necessity or activism.",Documentary
44412,Company Man,"In the 1960's, a school teacher pretends to be a CIA spy to get his nagging wife off his back. He helps a Russian ballet dancer defect and is then sent to Cuba to locate ""Agent X"" for the CIA.",Comedy
44413,The Holy Girl,"Amalia is an adolescent girl who is caught in the throes of her emerging sexuality and her deeply held passion for her Catholic faith. These two drives mingle when the visiting Dr. Jano takes advantage of a crowd to get inappropriately close to the girl. Repulsed by him but inspired by an inner burning, Amalia decides it is her God-given mission to save the doctor from his behavior, and she begins to stalk Dr. Jano, becoming a most unusual voyeur.",Drama|Foreign
44470,Ice Cream Man,"Young Gregory Tudor sees his local ice cream man murdered and later grows up to inherit his business, opting to inject gruesome ingredients—including human body parts—into his frozen confections. When one of the neighborhood boys goes missing, the local kids suspect Gregory and band together to get to the bottom of things.",Comedy|Horror
44490,Chuck & Buck,"Buck is a man-child who has lived his existence in a life of kindergarten collages and lollipops. Buck remembers his old childhood friend Chuck, with whom he feels a need to reconnect with after having invited him to his mother's funeral. Buck treks out to LA where Chuck, now a music record executive, is living his life. Buck ends up developing an obsession with Chuck and begins stalking him.",Comedy|Drama
44494,Zero for Conduct,"In a repressive boarding school with rigid rules of behavior, four boys decide to rebel against the director on a celebration day.",Comedy|Drama
44497,Hustler White,"Reminiscent of Sunset Boulevard, the action is transposed from the silver screen's old backlots to contemporary male prostitution and the pornographic industry.",Romance|Comedy
44510,The Grandmother,"To escape neglect and abuse from his parents, a young boy plants some strange seeds and they grow into a grandmother.",Animation|Horror
44535,Somebody to Love,"Mercedes is a taxi dancer who wants to be an actress. She's involved with the married Harry, who considers himself a respected actor. Ernesto is in love with Mercedes, but he doesn't dance or have money.",Comedy|Drama|Romance
44539,An Amazing Couple,"A woman, concerned by her husband's eccentric behavior, hires a detective to follow his every move -- which yields unexpected results.",Drama
44555,"A Woman, a Gun and a Noodle Shop","Wang is a gloomy, cunning and avaricious noodle shop owner in a desert town in China. His neglected, sharp-tongued wife is involved in a secret affair with Li, one of Wang’s employees. A timid man, Li reluctantly keeps the gun his lover has bought to kill her husband. But Wang is watching their every move. He bribes patrol officer Zhang to murder the illicit couple. It seems like a perfect plan: the affair will come to a cruel, bloody but satisfying end… or so he thinks. The equally wicked Zhang has an agenda of his own. As the plot twists, more blood will flow, and ever greater violence will erupt…",Comedy|Drama|Thriller
44562,Ed and His Dead Mother,"A mourning son makes a deal to reanimate his one year dead mother, however things turn into an unexpected direction.",Comedy
44564,The Dilemma,"Longtime friends Ronny and Nick are partners in an auto-design firm. They are hard at work on a presentation for a dream project that would really launch their company. Then Ronny spots Nick's wife out with another man, and in the process of investigating the possible affair, he learns that Nick has a few secrets of his own. As the presentation nears, Ronny agonizes over what might happen if the truth gets out.",Comedy|Drama
44585,Attack of the Puppet People,A deranged scientist creates a ray that can shrink people down to doll size.,Horror|Science Fiction
44594,Barry Munday,"Barry Munday, a libido-driven wage slave who spends all his time either ogling, fantasizing about or trying to pick up women, wakes up in hospital after a freak attack only to find that his testicles have been removed.",Comedy|Drama|Romance
44603,Hereafter,"A supernatural thriller centered on three people -- a blue-collar American, a French journalist and a London school boy -- who are touched by death in different ways.",Drama|Fantasy
44634,Woman Thou Art Loosed,"An adaptation of Bishop T.D. Jakes' self-help novel, chronciling a woman's struggle to come to terms with her legacy of abuse, addiction and poverty.",Drama
44638,The Tempest,"An adaptation of the play by William Shakespeare. Prospera (a female version of Shakespeare's Prospero) is the usurped ruler of Milan who has been banished to a mysterious island with her daughter. Using her magical powers, she draws her enemies to the island to exact her revenge.",Drama|Fantasy
44639,Inside Job,"A film that exposes the shocking truth behind the economic crisis of 2008. The global financial meltdown, at a cost of over $20 trillion, resulted in millions of people losing their homes and jobs. Through extensive research and interviews with major financial insiders, politicians and journalists, Inside Job traces the rise of a rogue industry and unveils the corrosive relationships which have corrupted politics, regulation and academia.",Documentary
44664,Reckless Kelly,"A satirical take on a modern day Ned Kelly who is forced to Hollywood in order to make enough money to save his family's land. As it goes against his belief, he cannot simply rob banks for his own benefit (all money goes to the poor). Ned is forced to find another way to come up with the $1 million required to save his family island.",Comedy
44705,Twelfth Night,"Shakespeare's comedy of gender confusion, in which a girl disguises herself as a man to be near the count she adores, only to be pursued by the woman he loves.",Drama|Comedy|Romance
44716,In a Better World,"The lives of two Danish families cross each other, and an extraordinary but risky friendship comes into bud. But loneliness, frailty and sorrow lie in wait.",Drama
44718,Get Low,"A movie spun out of equal parts folk tale, fable and real-life legend about the mysterious, 1930s Tennessee hermit who famously threw his own rollicking funeral party... while he was still alive.",Comedy|Drama|Mystery
44754,Margaret,"A young woman witnesses a bus accident, and is caught up in the aftermath, where the question of whether or not it was intentional affects many people's lives.",Drama
44756,Daria in 'Is It Fall Yet?',"Daria is a 16-year-old girl who is a little too smart and funny to fit in with the crowd. It’s summertime and the livin' is hard. Daria finds herself forced into volunteering at the OK To Cry Corral, a summer camp for the overly sensitive and those who'd like to be.",Animation|Comedy|TV Movie
44770,The Exploding Girl,"On a summer break from college, Ivy, a young epileptic woman, struggles to balance her feelings for her fledgling boyfriend while her friend Al crashes with her for the season.",Drama|Romance
44772,No Small Affair,"A 16-year-old aspiring photographer pursues a beautiful ""older woman"" of 22, a down-on-her-luck rock singer.",Comedy|Drama|Romance
44826,Hugo,"Hugo is an orphan boy living in the walls of a train station in 1930s Paris. He learned to fix clocks and other gadgets from his father and uncle which he puts to use keeping the train station clocks running. The only thing that he has left that connects him to his dead father is an automaton (mechanical man) that doesn't work without a special key which Hugo needs to find to unlock the secret he believes it contains. On his adventures, he meets with a shopkeeper, George Melies, who works in the train station and his adventure-seeking god-daughter. Hugo finds that they have a surprising connection to his father and the automaton, and he discovers it unlocks some memories the old man has buried inside regarding his past.",Adventure|Drama|Family
44833,Battleship,"When mankind beams a radio signal into space, a reply comes from ‘Planet G’, in the form of several alien crafts that splash down in the waters off Hawaii. Lieutenant Alex Hopper is a weapons officer assigned to the USS John Paul Jones, part of an international naval coalition which becomes the world's last hope for survival as they engage the hostile alien force of unimaginable strength. While taking on the invaders, Hopper must also try to live up to the potential his brother, and his fiancée's father, Admiral Shane, expect of him.",Thriller|Action|Adventure|Science Fiction
44835,Hesher,A young boy has lost his mother and is losing touch with his father and the world around him. Then he meets Hesher who manages to make his life even more chaotic.,Drama
44853,The Claim,"A prospector sells his wife and daughter to another gold miner for the rights to a gold mine. Twenty years later, the prospector is a wealthy man who owns much of the old west town named Kingdom Come. But changes are brewing and his past is coming back to haunt him. A surveyor and his crew scouts the town as a location for a new railroad line and a young woman suddenly appears in the town and is evidently the man's daughter.",Drama|Romance|Western
44857,Molly,"Molly McKay is a profoundly autistic twenty-something woman who has lived in an institution from a young age following her parents' death in a car accident. When the institution must close due budget cuts, Molly is left in the charge of her neurotypical, older brother, Buck McKay, an advertising executive and perennial bachelor. Buck allows her to undergo an experimental medical treatment, with unexpectedly drastic results.",Drama|Comedy|Romance
44859,Mortuary,"A young woman investigates the seemingly accidental death of her father, revealing many unsettling secrets and putting her in mortal danger.",Horror
44865,The Grandmaster,"Ip Man's peaceful life in Foshan changes after Gong Yutian seeks an heir for his family in Southern China. Ip Man then meets Gong Er who challenges him for the sake of regaining her family's honor. After the Second Sino-Japanese War, Ip Man moves to Hong Kong and struggles to provide for his family. In the mean time, Gong Er chooses the path of vengeance after her father was killed by Ma San.",Action|Drama|History
44896,Rango,"When Rango, a lost family pet, accidentally winds up in the gritty, gun-slinging town of Dirt, the less-than-courageous lizard suddenly finds he stands out. Welcomed as the last hope the town has been waiting for, new Sheriff Rango is forced to play his new role to the hilt.",Animation|Comedy|Family|Western|Adventure
44912,Green Lantern,"For centuries, a small but powerful force of warriors called the Green Lantern Corps has sworn to keep intergalactic order. Each Green Lantern wears a ring that grants him superpowers. But when a new enemy called Parallax threatens to destroy the balance of power in the Universe, their fate and the fate of Earth lie in the hands of the first human ever recruited.",Adventure|Action|Thriller|Science Fiction
44932,Without Warning,"When a mountain town is besieged by aliens, stranded teens Sandy and Greg team up with a local hunter as a paranoid war vet becomes convinced they're the enemy.",Horror|Science Fiction
44943,Battle: Los Angeles,"The Earth is attacked by unknown forces. As people everywhere watch the world's great cities fall, Los Angeles becomes the last stand for mankind in a battle no one expected. It's up to a Marine staff sergeant and his new platoon to draw a line in the sand as they take on an enemy unlike any they've ever encountered before.",Action|Science Fiction
44944,For Colored Girls,"About existence from the perspective of 20 nameless black females. Each of the women portray one of the characters represented in the collection of twenty poems, revealing different issues that impact women in general and women of color in particular.",Drama
44945,Trust,"A suburban family is torn apart when fourteen-year-old Annie meets her first boyfriend online. After months of communicating via online chat and phone, Annie discovers her friend is not who he originally claimed to be. Shocked into disbelief, her parents are shattered by their daughter's actions and struggle to support her as she comes to terms with what has happened to her once innocent life.",Crime|Drama|Thriller
44990,Breaking Upwards,"'Breaking Upwards' explores a young, real-life New York couple who, four years in and battling codependency, decide to intricately strategize their own break up. Based on an actual experiment devised by director/actor Daryl Wein and actress Zoe Lister-Jones, the film loosely interprets a year in their lives exploring alternatives to monogamy, and the madness that ensues. An uncensored look at young love, lust, and the pangs of codependency, 'Breaking Upwards' follows its characters as they navigate each others' emotions across the city they love. It begs the question: is it ever possible to grow apart together?",Comedy|Romance
45019,Washington Square,"In 1870s New York, spinster heiress Catherine Sloper is courted by the much younger, penniless Morris Townsend, much to the chagrin of her overprotective father. Catherine must decide whether to spend the rest of her life alone, or marry a man interested in her solely for her inheritence.",Drama|Romance
45054,There Be Dragons,"Arising out of the horror of the Spanish Civil War, a candidate for canonization is investigated by a journalist who discovers his own estranged father had a deep, dark and devastating connection to the saint's life.While researching the life of Josemaria Escriva, the controversial founder of Opus Dei, the young journalist Robert uncovers hidden stories of his estranged father Manolo, and is taken on a journey through the dark, terrible secrets of his family’s past.",Drama
45096,Eve of Destruction,"Eve is a military robot made to look exactly like her creator, Dr. Eve Simmons. When she is damaged during a bank robbery, the robot becomes an unstoppable killing machine. Colonel Jim McQuade is assigned to stop the robot and with the help from Dr. Simmons they have to predict where she will go next.",Science Fiction|Action|Thriller
45129,Salaam Bombay!,"When a revengeful Krishna destroys his brother's motorbike, his mother asks him to return home only when he earns INR 500 to repair it. In a turn of events, he finds himself in a Bombay slum.",Crime|Drama
45132,Super,"After his wife falls under the influence of a drug dealer, an everyday guy transforms himself into Crimson Bolt, a superhero with the best intentions, though he lacks for heroic skills.",Comedy|Action|Drama
45138,Machine Gun McCain,"After serving 12 years behind bars for armed robbery, tough guy Hank McCain finds himself the pawn of a ruthless mob runt's rebellion against a high level don. When McCain discovers that he's been betrayed and abandoned by his new employer, he retaliates with a high stakes Las Vegas casino heist that erupts into all-out war on the streets of Los Angeles, San Francisco and New York. Not blood, nor lust, nor wedding vows can come between McCain and his money...or his machine gun.",Drama|Action|Thriller|Crime|Foreign
45145,Johnny Suede,A struggling young musician and devoted fan of Ricky Nelson wants to be just like his idol and become a rock star.,Comedy|Romance
45153,Eve's Bayou,"The story is set in 1962 Louisiana. The big Batiste family is headed by charming doctor Louis. Though he is married to beautiful Roz, he has a weakness for attractive women patients. One day Louis is flirting with married and sexy Metty Mereaux, not knowing that he is observed by his youngest idealistic daughter Eve, who is there by accident. Eve can not forget the incident which is traumatic for her naivete and shares a secret with older sister Cisely. Lies start to roll...",Drama
45226,The Pursuit of D.B. Cooper,A speculation on the fate of the famous hijacker who parachuted with his ransom and disappeared in the mountains. Has Cooper succeeded in following a meticulous plan to disappear into anonymity despite the best efforts of a dogged cop?,Adventure|Crime|Thriller
45227,A Man from the Boulevard des Capucines,"Mr. Johnny First goes to the Wild West to present the art of the Cinematograph, and the lives of everyone in the frontier town of Santa Carolina change as a result of this.",Comedy|Romance|Western|Music
45243,The Hangover Part II,"The Hangover crew heads to Thailand for Stu's wedding. After the disaster of a bachelor party in Las Vegas last year, Stu is playing it safe with a mellow pre-wedding brunch. However, nothing goes as planned and Bangkok is the perfect setting for another adventure with the rowdy group.",Comedy
45267,Boccaccio '70,An anthology of four comic moral tales about the hypocrisies surrounding sex in 1960s Italy: frothy young love and office politics in the big city; milk advertisements that begin to haunt an aging prude; a trophy wife enduring her husband's very public affairs; a lucky ticket-holder at a small town fair.,Comedy|Romance
45269,The King's Speech,"The King's Speech tells the story of the man who became King George VI, the father of Queen Elizabeth II. After his brother abdicates, George ('Bertie') reluctantly assumes the throne. Plagued by a dreaded stutter and considered unfit to be king, Bertie engages the help of an unorthodox speech therapist named Lionel Logue. Through a set of unexpected techniques, and as a result of an unlikely friendship, Bertie is able to find his voice and boldly lead the country into war.",Drama|History
45272,Country Strong,"Soon after the rising young singer-songwriter Beau Williams gets involved with a fallen, emotionally unstable country star Kelly Canter, the pair embark on a career resurrection tour helmed by her husband/manager James and featuring a beauty queen-turned-singer Chiles Stanton. Between concerts, romantic entanglements and old demons threaten to derail them all.",Drama|Romance
45317,The Fighter,"The Fighter, is a drama about boxer ""Irish"" Micky Ward's unlikely road to the world light welterweight title. His Rocky-like rise was shepherded by half-brother Dicky, a boxer-turned-trainer who rebounded in life after nearly being KO'd by drugs and crime.",Drama
45324,Casino Jack,"Based on a true story, a hot shot Washington DC lobbyist and his protégé go down hard as their schemes to peddle influence lead to corruption and murder.",Crime|Comedy|Drama
45325,Tom and Huck,"A mischievous young boy, Tom Sawyer, witnesses a murder by the deadly Injun Joe. Tom becomes friends with Huckleberry Finn, a boy with no future and no family. Tom has to choose between honoring a friendship or honoring an oath because the town alcoholic is accused of the murder. Tom and Huck go through several adventures trying to retrieve evidence.",Family|Action|Adventure|Drama
45380,Crazy Stone,Three thieves try to steal a valuable jade that is tightly guarded by a security chief. But the security guards are not the only obstacle these thieves are facing. An extremely unlucky internationally known master thief is also trying to get a hand on this piece of precious jade. What would be the final destination of this piece of crazy stone?,Action|Comedy
45397,My Left Eye Sees Ghosts,"A car accident gives a spoiled, troubled young woman the ability to see ghosts, including one of a former classmate.",Comedy|Fantasy|Romance
45408,The Protector,"Billy Wong is a New York City cop whose partner is gunned down during a robbery. Billy and his new partner, Danny Garoni, are working security at a fashion show when a wealthy man's daughter, Laura Shapiro, is kidnapped. The Federal authorities suspect that Laura's father is involved with Mr. Ko, a Hong Kong drug kingpin, so the NYC police commissioner sends the two cops to Hong Kong to investigate.",Action|Crime
45523,Louis C.K.: Hilarious,"In this unique and dynamic live concert experience, Louis C.K.'s exploration of life after 40 destroys politically correct images of modern life with thoughts we have all had...but would rarely admit to.",Comedy|TV Movie
45565,"I Love You, I Love You Not",A school student and her European-born grandmother share sad stories of their lives.,Drama|Family|Romance
45569,Red Hill,"Young police officer Shane Cooper's first day on duty, after relocating to the small town of Red Hill, rapidly turns into a nightmare. News of a prison break, involving convicted murderer Jimmy Conway, sends the local law enforcement officers - led by the town's ruling presence, Old Bill - into a panic and leads to a terrifying and bloody confrontation.",Action|Thriller|Western
45576,Last Train Home,"A family embarks on an annual tormenting journey along with 130 million other peasant workers to reunite with their distant family, and to revive their love and dignity as China soars as the world's next super power.",Documentary|Drama
45578,A Letter to Three Wives,"A letter is addressed to three wives from their 'best friend', announcing that she's running away with one of their husbands – but she doesn't specify which one.",Romance|Drama|Mystery
45609,The Wings of the Dove,"Kate is secretly betrothed to a struggling journalist, Merton Densher. But she knows her Aunt Maude will never approve of the match, since Kate's deceased mother has lost all her money in a marriage to a degenerate opium addict. When Kate meets a terminally ill American heiress named Millie traveling through Europe, she comes up with a conniving plan to have both love and wealth.",Drama|Romance
45610,Machine Gun Preacher,"The true story of Sam Childers, a former drug-dealing biker who finds God and became a crusader for hundreds of Sudanese children who've been kidnapped and pressed into duty as soldiers.",Action|Thriller|Crime
45612,Source Code,"Decorated soldier Captain Colter Stevens wakes up in the body of an unknown man, discovering he's involved in a mission to find the bomber of a Chicago commuter train. He learns he's part of a top-secret experimental program that enables him to experience the final 8 minutes of another person's life. Colter re-lives the train incident over and over again, gathering more clues each time. But can he discover who is responsible for the attack before the next one happens?",Thriller|Science Fiction|Mystery
45649,Rubber,"In the California desert, the adventures of a telepathic killer-tire, mysteriously attracted by a very pretty girl, as witnessed by incredulous onlookers.",Comedy|Drama|Fantasy|Horror|Mystery
45650,The Hole,"After moving into a new neighbourhood, brothers Dane &amp; Lucas and their neighbour Julie discover a bottomless hole in the basement of their home. They find that once the hole is exposed, evil is unleashed. With strange shadows lurking around every corner and nightmares coming to life, they are forced to come face to face with their darkest fears to put an end to the mystery of THE HOLE.",Thriller|Adventure|Fantasy
45658,Everything Must Go,"When an alcoholic relapses, causing him to lose his wife and his job, he holds a yard sale on his front lawn in an attempt to start over. A new neighbor might be the key to his return to form.",Comedy|Drama|Romance
45671,Rough Magic,"In the 1950s, a pretty magician's apprentice travels to Mexico to escape her boyfriend, a wealthy politician, and to find a Mayan shaman who will teach her the ancient principles of magic.",Comedy|Drama|Romance|Fantasy
45697,A Christmas Carol,"Miser Ebenezer Scrooge is awakened on Christmas Eve by spirits who reveal to him his own miserable existence, what opportunities he wasted in his youth, his current cruelties, and the dire fate that awaits him if he does not change his ways. Scrooge is faced with his own story of growing bitterness and meanness, and must decide what his own future will hold: death or redemption.",Family|Drama|TV Movie
45706,Tokyo Drifter,"After yakuza boss Kurata dissolves his own criminal empire, a rival kingpin offers a position to Kurata's top operative, Tetsuya ""Phoenix Tetsu"" Hondo. When the fiercely loyal Tetsu declines, Otsuka taps unstoppable Tatsuzo the ""Viper"", a ruthless gun-for-hire, to assassinate him. As the Viper trails his target through the countryside, the agile Phoenix Tetsu grows concerned that one of his former associates has betrayed him.",Thriller|Crime|Action
45708,Play the Game,"When ladies' man David Mitchell (Paul Campbell) gives his lonely grandfather, Joe (Andy Griffith), some pointers on dating, Joe becomes a big hit with the women in his retirement community. But David strikes out with his own tricks when he tries to woo a girl named Julie (Marla Sokoloff). Now it's up to Joe to teach his grandson how to win at love without playing games. Doris Roberts and Liz Sheridan co-star in this award-winning comedy.",Comedy|Romance
45736,Shaolin Temple,"There is no place more hallowed in the martial art world than China's Shaolin Temple. This special place deserves a special epic, which is what the martial arts maestro delivers in this battle between a brave brand of Chinese boxers and literally thousands of Qing troops - complete with betrayals, intrigues, and such novel fighting machines as 108 wooden robots. The conflicts grow in complexity, intensity and even suspense as monks struggle to stay alive in the face of overwhelming odds.",Action|Adventure
45745,Sintel,"A wandering warrior finds an unlikely friend in the form of a young dragon. The two develop a close bond, until one day the dragon is snatched away. She then sets out on a relentless quest to reclaim her friend, finding in the end that her quest exacts a far greater price than she had ever imagined.",Animation|Fantasy
45759,Helter Skelter,"The rise of Charles Manson and his ""family,"" who are responsible for a series of famous murders in the late 1960s. Manson, a magnetic and mysterious man, attracts road-weary single mother Linda Kasabian to join his collection of outcasts on a ranch outside of Los Angeles. After murdering actress Sharon Tate, Manson and his followers are investigated by district attorney Vincent Bugliosi.",Action|Crime|Drama|TV Movie
45767,Time Changer,"The year is 1890 and Bible professor Russell Carlisle has written a new manuscript entitled ""The Changing Times"". His colleague, Dr. Norris Anderson, believes that what Carlisle has written could greatly affect the future of coming generations and, using his secret time machine, Anderson sends Carlisle over 100 years into the future, offering him a glimpse of where his beliefs will lead.",Comedy|Drama|Family|Science Fiction
45772,Gnomeo & Juliet,"A version of Shakespeare's play, set in the world of warring indoor and outdoor gnomes. Garden gnomes Gnomeo and Juliet have as many obstacles to overcome as their quasi namesakes when they are caught up in a feud between neighbors. But with plastic pink flamingos and lawnmower races in the mix, can this young couple find lasting happiness?",Animation|Family
45791,When Did You Last See Your Father?,The story of a son's conflicting memories of his dying father.,Drama
45864,Extreme Days,"As four lifelong friends, Will, Bryan, Matt, and Corey, are on the road trip they've been planning their whole lives, Corey's beloved grandfather unexpectedly dies. When going to claim Corey's inheritance, the gang meets Matt's beautiful cousin Jessie and embark on a hilarious, extreme sports-filled adventure.",Action|Adventure|Comedy|Romance
45881,The Bridge of San Luis Rey,"The Bridge of San Luis Rey is American author Thornton Wilder's second novel, first published in 1927 to worldwide acclaim. It tells the story of several interrelated people who die in the collapse of an Inca rope-fiber suspension bridge in Peru, and the events that lead up to their being on the bridge.[ A friar who has witnessed the tragic accident then goes about inquiring into the lives of the victims, seeking some sort of cosmic answer to the question of why each had to die. The novel won the Pulitzer Prize in 1928.",Romance|Drama
45928,Incognito,"Harry Donovan is an art forger who paints fake Rembrandt picture for $500,000. The girl he meets and gets into bed with in Paris, Marieke, turns out to be an arts expert Harry's clients are using to check the counterfeit picture he painted.",Crime|Thriller|Romance|Drama
45929,Titanica,"Titanica is a fascinating non-fiction drama which tells the story of the 1991 expedition to the wreck of the Titanic, the ""unsinkable"" luxury liner which collided with an iceberg and sank on April 15, 1912, losing 1,522 lives. Viewers experience the adventure, drama and danger of deep sea exploration through the activities of an international expedition team composed of unique and colourful characters, each with their own personal interest in the legendary wreck. Combining spectacular life-size images of the shattered remains on the ocean floor with recollections by survivor Eva Hart and computer-enhanced archival photographs, Titanica brings to life a remarkable tale of history, science and human ambition. IMAX",Documentary
45958,Biutiful,"This is a story of a man in free fall. On the road to redemption, darkness lights his way. Connected with the afterlife, Uxbal is a tragic hero and father of two who's sensing the danger of death. He struggles with a tainted reality and a fate that works against him in order to forgive, for love, and forever.",Drama
45964,When a Stranger Calls,A student babysitter has her evening disturbed when the phone rings. So begins a series of increasingly terrifying and threatening calls that lead to a shocking revelation.,Horror|Thriller
